,formation_energy,elem_frac,elem_list,energy,formula,magnetic_moment,spin_index,num_p,num_d,num_f,atomic_rad,atomic_vol,covalent_rad,dipole,eaffinity,num_electrons,atomic_rad_sum_dif,atomic_rad_std_dif,atomic_rad_std,atomic_rad_avg,atomic_rad_max_dif,atomic_vol_sum_dif,atomic_vol_std_dif,atomic_vol_std,atomic_vol_avg,atomic_vol_max_dif,covalentrad_sum_dif,covalentrad_std_dif,covalentrad_std,covalentrad_avg,covalentrad_max_dif,dipole_sum_dif,dipole_std_dif,dipole_std,dipole_avg,dipole_max_dif,eaffinity_sum_dif,eaffinity_std_dif,eaffinity_std,e_affinity_avg,e_affinity_max_dif,numelectron_sum_dif,numelectron_std_dif,numelectron_std,numelectron_avg,numelectron_max_dif,vdwradius_sum_dif,vdwradius_std_dif,vdwradius_std,vdwradius_avg,vdwradius_max_dif,e_negativity_sum_dif,e_negativity_std_dif,e_negativity_std,e_negativity_avg,e_negativity_max_dif,nvalence_sum_dif,nvalence_std_dif,nvalence_std,nvalence_avg,nvalence_max_dif,lastsubshell_avg,cmpd_skew_p,cmpd_skew_d,cmpd_skew_f,cmpd_sigma_p,cmpd_sigma_d,cmpd_sigma_f,frac_f ,std_ion,sum_ion,mean_ion,Born,hardness_mean,hardness_var,Nup_mean,Nup_var,cs_bob,cs_PE,cs_IR,cs_AR,cs_OX
171,-0.894681665,"[{Element Cr: 0.1}, {Element Tc: 0.1}, {Element Si: 0.1}, {Element Sn: 0.1}, {Element Te: 0.6}]","[Element Cr, Element Tc, Element Si, Element Sn, Element Te]",-49.1791171,Cr1Tc1Si1Sn1Te6,4.971,0,4,7,0,"[130.0, 136.0, 132.0, 162.0, 160.0]","[7.23, 8.5, 12.1, 16.3, 20.5]","[122.0, 128.0, 115.99999999999999, 140.0, 136.0]","[78.4, 80.4, 37.31, 42.4, 37.0]","[0.6659999999999999, 0.55, 1.3895211, 1.112067, 1.9708759999999999]","[24, 43, 14, 50, 52]",184,0.816517013,0.009490741,152,32,68.68,0.609431355,0.145396752,16.713,13.27,124,0.573881374,0.004697159,132.2,24,255.78,0.899515144,0.130975836,46.051,43.4,7.1305462,0.630142409,0.204913743,1.55428441,1.420876,204,0.692858516,0.168294067,44.3,38,64,0.708984375,0.000503133,208.5,11,64,0.708984375,0.000503133,208.5,11,16,0.7578125,0.049382716,5.7,3,"[((3, 'd'), 3), ((4, 'd'), 4), ((3, 's'), 1), ((5, 's'), 1), ((5, 'p'), 4)]",0,-0.528004979,0,1,0.530612245,0,0,0.724229389,40.03851367,8.007702733,1075.999316,3.27026869,0.029355554,3.4,3.04,56978.61171,1104.76,13.55166667,14,4890197.24
172,-1.198677432,"[{Element Cr: 0.1}, {Element Tc: 0.1}, {Element Si: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Cr, Element Tc, Element Si, Element Te, Element P]",-50.88350977,Cr1Tc1Si1Te6P1,3.9973,0,4,7,0,"[130.0, 136.0, 132.0, 160.0, 128.0]","[7.23, 8.5, 12.1, 20.5, 17.0]","[122.0, 128.0, 115.99999999999999, 136.0, 111.00000000000001]","[78.4, 80.4, 37.31, 37.0, 24.93]","[0.6659999999999999, 0.55, 1.3895211, 1.9708759999999999, 0.746607]","[24, 43, 14, 52, 15]",140,1.183673469,0.00727588,148.6,32,70.08,0.610871007,0.1482906,16.783,13.27,124,0.573881374,0.005152101,129.3,25,304.68,0.80190637,0.200972222,44.304,55.47,7.1305462,0.784508622,0.256177293,1.51773841,1.420876,208,0.689048632,0.266891892,40.8,38,152,1.064577562,0.003682246,204.8,36,152,1.064577562,0.003682246,204.8,36,14,0.658163265,0.033163265,5.8,3,"[((3, 'd'), 3), ((4, 'd'), 4), ((3, 's'), 1), ((5, 'p'), 4), ((3, 's'), 2)]",0,-0.528004979,0,1,0.530612245,0,0,0.995012578,42.79852,8.559704,1076.218835,3.62109159,0.41336778,3.6,2.64,44127.06368,1113.11,13.29166667,12.95,4838430.06
173,-1.24377743,"[{Element Cr: 0.1}, {Element Tc: 0.1}, {Element Si: 0.2}, {Element Te: 0.6}]","[Element Cr, Element Tc, Element Si, Element Te]",-50.94418191,Cr1Tc1Si2Te6,4.987,0,4,7,0,"[130.0, 136.0, 132.0, 160.0]","[7.23, 8.5, 12.1, 20.5]","[122.0, 128.0, 115.99999999999999, 136.0]","[78.4, 80.4, 37.31, 37.0]","[0.6659999999999999, 0.55, 1.3895211, 1.9708759999999999]","[24, 43, 14, 52]",141,1.096876415,0.007438239,149,30,65.115,0.820998955,0.183639326,16.293,13.27,99,0.608815427,0.003476135,129.8,20,256.935,0.948653843,0.131518523,45.542,43.4,7.47922365,0.705853299,0.253124866,1.58202982,1.420876,199.5,0.63310532,0.204138165,40.7,38,51,0.85467128,0.000381634,207.8,10,51,0.85467128,0.000381634,207.8,10,13.5,0.87654321,0.035916824,5.7,3,"[((3, 'd'), 3), ((4, 'd'), 4), ((3, 's'), 1), ((5, 'p'), 4)]",0,-0.528004979,0,1,0.530612245,0,0,0.714247036,32.713128,8.178282,1075.941122,3.308854613,0.029250075,3.75,3.1875,34595.92872,803.78,9.458333333,7.15,4512553.88
174,-0.87914485,"[{Element Cr: 0.1}, {Element Tc: 0.1}, {Element Sn: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}]","[Element Cr, Element Tc, Element Sn, Element Ge, Element Te]",-48.36096,Cr1Tc1Sn1Ge1Te6,4.9736,0,4,7,0,"[130.0, 136.0, 162.0, 137.0, 160.0]","[7.23, 8.5, 16.3, 13.6, 20.5]","[122.0, 128.0, 140.0, 121.0, 136.0]","[78.4, 80.4, 42.4, 39.43, 37.0]","[0.6659999999999999, 0.55, 1.112067, 1.232712, 1.9708759999999999]","[24, 43, 50, 32, 52]",176,0.783638946,0.008409037,152.5,32,68.68,0.600447782,0.138100428,16.863,13.27,104,0.636464497,0.003382632,132.7,19,251.54,0.893126367,0.124322839,46.263,43.4,6.816928,0.70382082,0.20700515,1.5386035,1.420876,148,0.634404675,0.070889334,46.1,28,64,0.690673828,0.0004968,208.6,11,64,0.690673828,0.0004968,208.6,11,16,0.7578125,0.049382716,5.7,3,"[((3, 'd'), 3), ((4, 'd'), 4), ((5, 's'), 1), ((4, 's'), 1), ((5, 'p'), 4)]",0,-0.528004979,0,1,0.530612245,0,0,0.71996139,39.81735267,7.963470533,1075.992956,3.2607248,0.027604737,3.4,3.04,56912.24065,945.83,13.435,13.25,4895514.08
175,-0.820322197,"[{Element Cr: 0.1}, {Element Tc: 0.1}, {Element Sn: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Cr, Element Tc, Element Sn, Element Te, Element P]",-49.08918549,Cr1Tc1Sn1Te6P1,3.9993,0,4,7,0,"[130.0, 136.0, 162.0, 160.0, 128.0]","[7.23, 8.5, 16.3, 20.5, 17.0]","[122.0, 128.0, 140.0, 136.0, 111.00000000000001]","[78.4, 80.4, 42.4, 37.0, 24.93]","[0.6659999999999999, 0.55, 1.112067, 1.9708759999999999, 0.746607]","[24, 43, 50, 52, 15]",196,0.77790504,0.010658219,151.6,34,70.08,0.687196449,0.137119546,17.203,13.27,144,0.601080247,0.006545596,131.7,29,304.68,0.717863435,0.184257759,44.813,55.47,6.575638,0.926801912,0.261809753,1.489993,1.420876,200,0.691875,0.159912571,44.4,37,168,0.975269274,0.004245092,205.5,37,168,0.975269274,0.004245092,205.5,37,14,0.658163265,0.033163265,5.8,3,"[((3, 'd'), 3), ((4, 'd'), 4), ((5, 's'), 1), ((5, 'p'), 4), ((3, 's'), 2)]",0,-0.528004979,0,1,0.530612245,0,0,1.11152072,41.958063,8.3916126,1076.329711,3.5680604,0.450073108,3.6,2.64,56865.89575,1055.05,13.54166667,14.5,4920077.26
176,-1.13573125,"[{Element Cr: 0.1}, {Element Tc: 0.1}, {Element Sn: 0.2}, {Element Te: 0.6}]","[Element Cr, Element Tc, Element Sn, Element Te]",-48.00419764,Cr1Tc1Sn2Te6,4.9744,0,4,7,0,"[130.0, 136.0, 162.0, 160.0]","[7.23, 8.5, 16.3, 20.5]","[122.0, 128.0, 140.0, 136.0]","[78.4, 80.4, 42.4, 37.0]","[0.6659999999999999, 0.55, 1.112067, 1.9708759999999999]","[24, 43, 50, 52]",180,0.786666667,0.00930168,155,32,71.415,0.702733047,0.17483893,17.133,13.27,93,0.623309053,0.002819182,134.6,18,249.3,0.845073788,0.112279967,46.56,43.4,7.0630425,0.799580378,0.269872734,1.526539,1.420876,136.5,0.88866079,0.068449984,47.9,28,64.5,0.916711736,0.000620426,209.2,11,64.5,0.916711736,0.000620426,209.2,11,13.5,0.87654321,0.035916824,5.7,3,"[((3, 'd'), 3), ((4, 'd'), 4), ((5, 's'), 1), ((5, 'p'), 4)]",0,-0.528004979,0,1,0.530612245,0,0,0.804872776,31.872671,7.96816775,1076.015,3.242565625,0.032857143,3.75,3.1875,48905.59286,811.98,6.825,5.45,4599976.28
177,-0.566252684,"[{Element Cr: 0.1}, {Element Tc: 0.1}, {Element Te: 0.6}, {Element P: 0.2}]","[Element Cr, Element Tc, Element Te, Element P]",-50.23551288,Cr1Tc1Te6P2,3.0084,0,4,7,0,"[130.0, 136.0, 160.0, 128.0]","[7.23, 8.5, 20.5, 17.0]","[122.0, 128.0, 136.0, 111.00000000000001]","[78.4, 80.4, 37.0, 24.93]","[0.6659999999999999, 0.55, 1.9708759999999999, 0.746607]","[24, 43, 52, 15]",153,1.002306805,0.008484406,148.2,32,72.465,0.719587424,0.17704979,17.273,13.27,121.5,0.622923335,0.005388468,128.8,25,311.715,0.793802028,0.1987443,43.066,55.47,6.5148525,1.238812149,0.341192731,1.453447,1.420876,195,0.637869822,0.19269325,40.9,37,162,0.953360768,0.004362317,201.8,36,162,0.953360768,0.004362317,201.8,36,9,0.777777778,0.013888889,5.9,2,"[((3, 'd'), 3), ((4, 'd'), 4), ((5, 'p'), 4), ((3, 's'), 2)]",0,-0.528004979,0,1,0.530612245,0,0,1.090451938,34.63267733,8.658169333,1076.229259,3.68109425,0.498708129,4,2.5,34400.4968,728.92,9.318333333,8.55,4750733.88
178,-0.251524524,"[{Element Cr: 0.1}, {Element Te: 0.6}, {Element Mo: 0.1}, {Element P: 0.2}]","[Element Cr, Element Te, Element Mo, Element P]",-50.49630786,Cr1Te6Mo1P2,4.8056,0,4,6,0,"[130.0, 160.0, 139.0, 128.0]","[7.23, 20.5, 9.4, 17.0]","[122.0, 136.0, 138.0, 111.00000000000001]","[78.4, 37.0, 72.5, 24.93]","[0.6659999999999999, 1.9708759999999999, 0.748, 0.746607]","[24, 52, 42, 15]",157.5,0.865578231,0.008286892,148.5,32,71.115,0.67094544,0.160227161,17.363,13.27,142.5,0.711689751,0.007512186,129.8,27,293.865,0.725168043,0.182721199,42.276,53.47,5.8740315,1.457185462,0.275947227,1.473247,1.304876,193.5,0.628267532,0.191474928,40.8,37,166.5,0.923869816,0.004527251,201.9,37,166.5,0.923869816,0.004527251,201.9,37,4.5,1.666666667,0.005671078,5.8,1,"[((3, 'd'), 3), ((5, 'p'), 4), ((4, 'd'), 3), ((3, 's'), 2)]",0,-0.707106781,0,1,0.5,0,0,1.015180503,34.92369367,8.730923417,594.8192333,3.652975375,0.523372998,4.25,3.1875,36144.51377,1096,11.82833333,11.25,2760895.64
179,-0.577526744,"[{Element Cr: 0.1}, {Element Te: 0.6}, {Element P: 0.2}, {Element Au: 0.1}]","[Element Cr, Element Te, Element P, Element Au]",-43.16212456,Cr1Te6P2Au1,3,1,4,11,0,"[130.0, 160.0, 128.0, 146.0]","[7.23, 20.5, 17.0, 10.2]","[122.0, 136.0, 111.00000000000001, 124.0]","[78.4, 37.0, 24.93, 36.1]","[0.6659999999999999, 1.9708759999999999, 0.746607, 2.30863]","[24, 52, 15, 79]",168,0.724489796,0.008500578,149.2,32,69.915,0.638474819,0.147464945,17.443,13.27,115.5,0.698768764,0.005180025,128.4,25,241.965,1.039453084,0.213108831,38.636,53.47,9.2282385,0.788210392,0.261117935,1.62931,1.64263,330,0.66677686,0.348927336,44.5,64,153,1.026912726,0.004057657,201.6,34,153,1.026912726,0.004057657,201.6,34,27,1.172839506,0.112244898,6.3,6,"[((3, 'd'), 3), ((5, 'p'), 4), ((3, 's'), 2), ((5, 'd'), 8)]",0,0.29479962,0,1,0.809917355,0,0,0.903540224,36.98240133,9.245600333,594.7224223,3.724537,0.469928209,3,3.5,59974.95545,2024.48,15.71,14.35,5033379.76
180,-1.372394714,"[{Element Cr: 0.1}, {Element Te: 0.6}, {Element P: 0.2}, {Element Ir: 0.1}]","[Element Cr, Element Te, Element P, Element Ir]",-49.54700494,Cr1Te6P2Ir1,2.756,1,4,9,0,"[130.0, 160.0, 128.0, 136.0]","[7.23, 20.5, 17.0, 8.54]","[122.0, 136.0, 111.00000000000001, 122.0]","[78.4, 37.0, 24.93, 51.0]","[0.6659999999999999, 1.9708759999999999, 0.746607, 1.5638]","[24, 52, 15, 77]",153,1.002306805,0.008484406,148.2,32,72.405,0.717172958,0.17624356,17.277,13.27,112.5,0.790577778,0.005222311,128.2,25,261.615,0.668726095,0.173329184,40.126,53.47,7.0977315,0.732046598,0.198058138,1.554827,1.304876,321,0.661629837,0.337018141,44.3,62,148.5,1.072441588,0.003918059,201.5,33,148.5,1.072441588,0.003918059,201.5,33,18,1,0.053254438,6.1,4,"[((3, 'd'), 3), ((5, 'p'), 4), ((3, 's'), 2), ((5, 'd'), 6)]",0,0,0,1,0.666666667,0,0,0.860626467,35.828557,8.95713925,594.7425683,3.785324125,0.448665503,3.5,2.25,54903.08844,1545.96,11.80833333,10.75,2716376.36
181,-0.533157279,"[{Element Cr: 0.1}, {Element Te: 0.6}, {Element P: 0.2}, {Element Os: 0.1}]","[Element Cr, Element Te, Element P, Element Os]",-51.06372335,Cr1Te6P2Os1,3.5131,1,4,8,0,"[130.0, 160.0, 128.0, 135.0]","[7.23, 20.5, 17.0, 8.43]","[122.0, 136.0, 111.00000000000001, 129.0]","[78.4, 37.0, 24.93, 57.0]","[0.6659999999999999, 1.9708759999999999, 0.746607, 1.1]","[24, 52, 15, 76]",151.5,1.060190177,0.008590329,148.1,32,72.57,0.723866845,0.178474229,17.266,13.27,123,0.622843546,0.005499911,128.9,25,270.615,0.623492137,0.169627079,40.726,53.47,6.4020315,0.879534608,0.212903294,1.508447,1.304876,316.5,0.659441612,0.331134139,44.2,61,162,0.953360768,0.004362317,201.8,36,162,0.953360768,0.004362317,201.8,36,13.5,0.87654321,0.0304,6,3,"[((3, 'd'), 3), ((5, 'p'), 4), ((3, 's'), 2), ((5, 'd'), 5)]",0,-0.239063147,0,1,0.59375,0,0,0.879245132,35.65229367,8.913073417,594.7463418,3.777200375,0.450223634,3.75,2.1875,54170.72235,1528.36,11.90033333,10.5,2697918.52
182,-1.074118744,"[{Element Cr: 0.1}, {Element Te: 0.6}, {Element P: 0.2}, {Element Pd: 0.1}]","[Element Cr, Element Te, Element P, Element Pd]",-45.56752022,Cr1Te6P2Pd1,2.4149,0,4,10,0,"[130.0, 160.0, 128.0, 137.0]","[7.23, 20.5, 17.0, 8.9]","[122.0, 136.0, 111.00000000000001, 120.0]","[78.4, 37.0, 24.93, 32.0]","[0.6659999999999999, 1.9708759999999999, 0.746607, 0.562]","[24, 52, 15, 46]",154.5,0.950796494,0.008398669,148.3,32,71.865,0.696476308,0.169236704,17.313,13.27,115.5,0.731151965,0.005365484,128,25,248.115,1.031143817,0.233911964,38.226,53.47,6.4608525,1.258638897,0.336475617,1.454647,1.408876,199.5,0.6801402,0.197932761,41.2,37,135,1.255802469,0.003550973,201.2,30,135,1.255802469,0.003550973,201.2,30,31.5,1.231292517,0.146254459,6.4,7,"[((3, 'd'), 3), ((5, 'p'), 4), ((3, 's'), 2), ((4, 'd'), 7)]",0,0.172800544,0,1,0.74,0,0,0.847191939,36.42850367,9.107125917,594.5907163,3.831779125,0.447361825,2.75,4.6875,34305.2692,806.82,9.51875,8.7,3157522.92
183,-1.434543224,"[{Element Cr: 0.1}, {Element Te: 0.6}, {Element P: 0.2}, {Element Pt: 0.1}]","[Element Cr, Element Te, Element P, Element Pt]",-46.80215546,Cr1Te6P2Pt1,2.0157,0,4,10,0,"[130.0, 160.0, 128.0, 139.0]","[7.23, 20.5, 17.0, 9.1]","[122.0, 136.0, 111.00000000000001, 123.0]","[78.4, 37.0, 24.93, 44.0]","[0.6659999999999999, 1.9708759999999999, 0.746607, 2.128]","[24, 52, 15, 78]",157.5,0.865578231,0.008286892,148.5,32,71.565,0.685804084,0.165533992,17.333,13.27,114,0.739612188,0.00518871,128.3,25,251.115,0.802522327,0.185849507,39.426,53.47,8.4154035,0.849946859,0.239607105,1.611247,1.462,325.5,0.664082907,0.342950177,44.4,63,148.5,1.072441588,0.003918059,201.5,33,148.5,1.072441588,0.003918059,201.5,33,22.5,1.097777778,0.080932785,6.2,5,"[((3, 'd'), 3), ((5, 'p'), 4), ((3, 's'), 2), ((5, 'd'), 7)]",0,0.172800544,0,1,0.74,0,0,0.84432063,36.345827,9.08645675,594.6847135,3.713775375,0.476002456,3.25,2.6875,50225.97948,1388.02,9.395,8.55,3108697.8
184,-1.520257694,"[{Element Cr: 0.1}, {Element Te: 0.6}, {Element P: 0.2}, {Element Rh: 0.1}]","[Element Cr, Element Te, Element P, Element Rh]",-48.18804564,Cr1Te6P2Rh1,2.9459,1,4,9,0,"[130.0, 160.0, 128.0, 134.0]","[7.23, 20.5, 17.0, 8.3]","[122.0, 136.0, 111.00000000000001, 125.0]","[78.4, 37.0, 24.93, 58.0]","[0.6659999999999999, 1.9708759999999999, 0.746607, 1.137]","[24, 52, 15, 45]",150,1.1248,0.008716656,148,32,72.765,0.731995065,0.181165692,17.253,13.27,117,0.667324129,0.005195955,128.5,25,272.115,0.6212833,0.16955654,40.826,53.47,6.4575315,0.846471839,0.20933101,1.512147,1.304876,198,0.663911846,0.195934256,41.1,37,135,1.255802469,0.003550973,201.2,30,135,1.255802469,0.003550973,201.2,30,18,1,0.053254438,6.1,4,"[((3, 'd'), 3), ((5, 'p'), 4), ((3, 's'), 2), ((4, 'd'), 6)]",0,0,0,1,0.666666667,0,0,0.875218252,35.68585033,8.921462583,594.7458872,3.650159125,0.526104674,3.5,2.25,34344.69052,812.5,9.315,8.55,3582739.16
185,-0.143110882,"[{Element Cr: 0.1}, {Element Te: 0.6}, {Element P: 0.2}, {Element W: 0.1}]","[Element Cr, Element Te, Element P, Element W]",-52.43769763,Cr1Te6P2W1,4.5872,1,4,6,0,"[130.0, 160.0, 128.0, 141.0]","[7.23, 20.5, 17.0, 9.53]","[122.0, 136.0, 111.00000000000001, 137.0]","[78.4, 37.0, 24.93, 75.0]","[0.6659999999999999, 1.9708759999999999, 0.746607, 0.81626]","[24, 52, 15, 74]",160.5,0.802078784,0.008253302,148.7,32,70.92,0.664947421,0.158017757,17.376,13.27,138,0.742911153,0.007202112,129.7,26,297.615,0.764189248,0.187229043,42.526,53.47,5.9764215,1.302360428,0.259022694,1.480073,1.304876,307.5,0.655966686,0.319522498,44,59,171,0.898430286,0.004700503,202,38,171,0.898430286,0.004700503,202,38,4.5,1.666666667,0.005671078,5.8,1,"[((3, 'd'), 3), ((5, 'p'), 4), ((3, 's'), 2), ((5, 'd'), 3)]",0,-0.707106781,0,1,0.5,0,0,0.941628271,35.26089367,8.815223417,594.7626056,3.740892875,0.462026958,3.75,2.1875,47315.41119,1362.5,8.96,8.65,4292652.52
186,-3.473366092,"[{Element Hf: 0.1}, {Element Cr: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Hf, Element Cr, Element Ge, Element Te, Element P]",-51.95136668,Hf1Cr1Ge1Te6P1,3.0104,1,4,4,0,"[167.0, 130.0, 137.0, 160.0, 128.0]","[13.6, 7.23, 13.6, 20.5, 17.0]","[152.0, 122.0, 121.0, 136.0, 111.00000000000001]","[109.0, 78.4, 39.43, 37.0, 24.93]","[0.013999999999999999, 0.6659999999999999, 1.232712, 1.9708759999999999, 0.746607]","[72, 24, 32, 52, 15]",216,0.721643519,0.012327253,152.2,39,59.88,0.684821435,0.0934087,17.443,13.27,194,0.682564566,0.012291224,132.2,41,419.08,0.742433221,0.293606681,47.376,84.07,8.960928,0.648046858,0.493818044,1.4484575,1.956876,284,0.63348046,0.277186062,45.5,57,182,0.861943002,0.004687102,205.6,43,182,0.861943002,0.004687102,205.6,43,12,0.736111111,0.032,5.5,2,"[((5, 'd'), 1), ((3, 'd'), 3), ((4, 's'), 1), ((5, 'p'), 4), ((3, 's'), 2)]",0,0.381801774,0,1,0.875,0,0,1.056505703,42.39258867,8.478517733,1016.442688,3.6357166,0.404850379,3,2.4,31417.98815,930.42,8.146666667,9.35,1914833.6
187,-3.729203855,"[{Element Hf: 0.1}, {Element Cr: 0.1}, {Element Ge: 0.2}, {Element Te: 0.6}]","[Element Hf, Element Cr, Element Ge, Element Te]",-51.4201563,Hf1Cr1Ge2Te6,2.8005,1,4,4,0,"[167.0, 130.0, 137.0, 160.0]","[13.6, 7.23, 13.6, 20.5]","[152.0, 122.0, 121.0, 136.0]","[109.0, 78.4, 39.43, 37.0]","[0.013999999999999999, 0.6659999999999999, 1.232712, 1.9708759999999999]","[72, 24, 32, 52]",201,0.691245266,0.010758539,153.1,37,59.715,0.779195716,0.116815076,17.103,13.27,160.5,0.774128745,0.009004791,133.2,31,382.455,0.747292543,0.20398839,48.826,72,9.65601,0.60397831,0.550877582,1.497068,1.956876,246,0.651397977,0.171358025,47.2,48,84,0.969387755,0.00107864,208.7,17,84,0.969387755,0.00107864,208.7,17,12,1,0.04,5.4,2,"[((5, 'd'), 1), ((3, 'd'), 3), ((4, 's'), 1), ((5, 'p'), 4)]",0,0.381801774,0,1,0.875,0,0,0.767050416,32.30719667,8.076799167,1016.096173,3.327135875,0.029952654,3,3,0,0,0,0,0
188,-3.86977646,"[{Element Hf: 0.1}, {Element Cr: 0.1}, {Element Si: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}]","[Element Hf, Element Cr, Element Si, Element Ge, Element Te]",-52.36334919,Hf1Cr1Si1Ge1Te6,2.8102,0,4,4,0,"[167.0, 130.0, 132.0, 137.0, 160.0]","[13.6, 7.23, 12.1, 13.6, 20.5]","[152.0, 122.0, 115.99999999999999, 121.0, 136.0]","[109.0, 78.4, 37.31, 39.43, 37.0]","[0.013999999999999999, 0.6659999999999999, 1.3895211, 1.232712, 1.9708759999999999]","[72, 24, 14, 32, 52]",204,0.752330834,0.011068612,152.6,37,56.08,0.793515187,0.100432117,16.953,13.27,174,0.773682124,0.01026256,132.7,36,370.18,0.918449364,0.231915266,48.614,72,9.2745462,0.611099196,0.398716393,1.51274891,1.956876,288,0.625192901,0.286534169,45.4,58,78,1.001150559,0.000873436,208.6,17,78,1.001150559,0.000873436,208.6,17,12,1.083333333,0.041666667,5.4,2,"[((5, 'd'), 1), ((3, 'd'), 3), ((3, 's'), 1), ((4, 's'), 1), ((5, 'p'), 4)]",0,0.381801774,0,1,0.875,0,0,0.686994667,40.47303933,8.094607867,1016.168278,3.33792489,0.024427735,2.8,2.56,31396.70411,930.53,8.236666667,8.45,1724988.48
189,-3.77640037,"[{Element Hf: 0.1}, {Element Cr: 0.1}, {Element Si: 0.1}, {Element Sn: 0.1}, {Element Te: 0.6}]","[Element Hf, Element Cr, Element Si, Element Sn, Element Te]",-51.65662434,Hf1Cr1Si1Sn1Te6,2.824,1,4,4,0,"[167.0, 130.0, 132.0, 162.0, 160.0]","[13.6, 7.23, 12.1, 16.3, 20.5]","[152.0, 122.0, 115.99999999999999, 140.0, 136.0]","[109.0, 78.4, 37.31, 42.4, 37.0]","[0.013999999999999999, 0.6659999999999999, 1.3895211, 1.112067, 1.9708759999999999]","[72, 24, 14, 50, 52]",208,0.815597263,0.011141824,155.1,37,61.48,0.606046727,0.099879544,17.223,13.27,180,0.598765432,0.009342676,134.6,36,370.18,0.865322014,0.221109958,48.911,72,9.2745462,0.588336885,0.411706759,1.50068441,1.956876,288,0.636043596,0.241545034,47.2,58,90,0.706790123,0.000980632,209.2,17,90,0.706790123,0.000980632,209.2,17,12,1.083333333,0.041666667,5.4,2,"[((5, 'd'), 1), ((3, 'd'), 3), ((3, 's'), 1), ((5, 's'), 1), ((5, 'p'), 4)]",0,0.381801774,0,1,0.875,0,0,0.755291703,39.85374333,7.970748667,1016.223585,3.29443759,0.032389215,2.8,2.56,40421.90723,795.36,10.51,10.05,1774493.44
190,-3.680308267,"[{Element Hf: 0.1}, {Element Cr: 0.1}, {Element Si: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Hf, Element Cr, Element Si, Element Te, Element P]",-52.96092914,Hf1Cr1Si1Te6P1,3.0108,0,4,4,0,"[167.0, 130.0, 132.0, 160.0, 128.0]","[13.6, 7.23, 12.1, 20.5, 17.0]","[152.0, 122.0, 115.99999999999999, 136.0, 111.00000000000001]","[109.0, 78.4, 37.31, 37.0, 24.93]","[0.013999999999999999, 0.6659999999999999, 1.3895211, 1.9708759999999999, 0.746607]","[72, 24, 14, 52, 15]",216,0.847565158,0.01341402,151.7,39,62.88,0.593617422,0.101621066,17.293,13.27,204,0.662821992,0.013643231,131.7,41,419.08,0.77135827,0.302912138,47.164,84.07,9.2745462,0.62265023,0.48727333,1.46413841,1.956876,306,0.748259217,0.418015257,43.7,58,180,0.882716049,0.004644854,205.5,43,180,0.882716049,0.004644854,205.5,43,12,0.736111111,0.032,5.5,2,"[((5, 'd'), 1), ((3, 'd'), 3), ((3, 's'), 1), ((5, 'p'), 4), ((3, 's'), 2)]",0,0.381801774,0,1,0.875,0,0,1.037692037,42.61374967,8.522749933,1016.430419,3.64526049,0.399443435,3,2.4,33988.3592,1000.67,8.896666667,9.6,1952290.68
191,-3.991655905,"[{Element Hf: 0.1}, {Element Cr: 0.1}, {Element Si: 0.2}, {Element Te: 0.6}]","[Element Hf, Element Cr, Element Si, Element Te]",-53.28784892,Hf1Cr1Si2Te6,2.7878,0,4,4,0,"[167.0, 130.0, 132.0, 160.0]","[13.6, 7.23, 12.1, 20.5]","[152.0, 122.0, 115.99999999999999, 136.0]","[109.0, 78.4, 37.31, 37.0]","[0.013999999999999999, 0.6659999999999999, 1.3895211, 1.9708759999999999]","[72, 24, 14, 52]",208.5,0.793281921,0.01248411,152.1,37,61.965,0.691430629,0.126387535,16.803,13.27,183,0.65761892,0.011146612,132.2,36,385.635,0.774681997,0.214072209,48.402,72,9.89122365,0.602598394,0.533585649,1.52842982,1.956876,303,0.646113126,0.319920744,43.6,58,82.5,1.060165289,0.001090998,208.5,17,82.5,1.060165289,0.001090998,208.5,17,12,1,0.04,5.4,2,"[((5, 'd'), 1), ((3, 'd'), 3), ((3, 's'), 1), ((5, 'p'), 4)]",0,0.381801774,0,1,0.875,0,0,0.763497058,32.52835767,8.132089417,1016.109911,3.339065738,0.030528161,3,3,12388.74211,241.02,3.22,2.1,56712.96
